stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
1580,1580,2709 Manor/Walnut,002709 Manor & Walnut,30.285091,-97.71357,,https://www.capmetro.org/stopdetail/index.php?stop=1580,0,,,0,SE,M,Manor,Walnut,80
1582,1582,Manor/Alexander,002900 Manor & Alexander,30.285647,-97.709889,,https://www.capmetro.org/stopdetail/index.php?stop=1582,0,,,0,SE,F,Manor,Alexander,79
1588,1588,Morris Williams Golf Course,004305 Manor & Pershing,30.290077,-97.694633,,https://www.capmetro.org/stopdetail/index.php?stop=1588,0,,,0,SE,M,Manor,Pershing,94
1589,1589,4601 Manor/Lovell,004601 Manor & Lovell,30.292793,-97.689207,,https://www.capmetro.org/stopdetail/index.php?stop=1589,0,,,0,NE,F,Manor,Lovell,0
1591,1591,5029 Manor/51st,005029 Manor & 51St,30.297974,-97.687047,,https://www.capmetro.org/stopdetail/index.php?stop=1591,0,,,0,SE,N,Manor,51St,20
1592,1592,Manor/Pecan Springs,005400 Manor & Pecan Springs,30.301198,-97.684791,,https://www.capmetro.org/stopdetail/index.php?stop=1592,0,,,0,NE,F,Manor,Pecan Springs,42
1594,1594,5711 Manor/Rogge,005711 Manor & Rogge,30.305088,-97.68083,,https://www.capmetro.org/stopdetail/index.php?stop=1594,0,,,0,NE,M,Manor,Rogge,29
1595,1595,5819 Manor/Sweeney,005819 Manor & Sweeney,30.30631,-97.680068,,https://www.capmetro.org/stopdetail/index.php?stop=1595,0,,,0,SE,N,Manor,Sweeney,28
1597,1597,6211 Manor/Walnut Hills,006211 Manor & Walnut Hills,30.307941,-97.675228,,https://www.capmetro.org/stopdetail/index.php?stop=1597,0,,,0,SE,M,Manor,Walnut Hills,91
1599,1599,6311 Manor/Northeast,006311 Manor & Northeast,30.308382,-97.671054,,https://www.capmetro.org/stopdetail/index.php?stop=1599,0,,,0,SW,N,Manor,Northeast,73
1600,1600,6699 Manor/Loyola,006699 Manor & Loyola,30.30992,-97.66719,,https://www.capmetro.org/stopdetail/index.php?stop=1600,0,,,0,SE,N,Manor,Loyola,54
1601,1601,7033 Manor/Susquehanna,007033 Manor & Susquehanna,30.312849,-97.665031,,https://www.capmetro.org/stopdetail/index.php?stop=1601,0,,,0,SE,N,Manor,Susquehanna,29
1603,1603,4601 Pecan Brook/Manor,004601 Pecan Brook & Manor,30.318321,-97.660799,,https://www.capmetro.org/stopdetail/index.php?stop=1603,0,,,0,SE,M,Pecan Brook,Manor,119
1604,1604,5109 Pecan Brook/Chisos Pass,005109 Pecan Brook & Chisos Pass,30.315551,-97.657848,,https://www.capmetro.org/stopdetail/index.php?stop=1604,0,,,0,SW,N,Pecan Brook,Chisos Pass,144
1606,1606,5513 Pecan Brook/Tumbleweed,005513 Pecan Brook & Tumbleweed,30.313182,-97.653153,,https://www.capmetro.org/stopdetail/index.php?stop=1606,0,,,0,SW,N,Pecan Brook,Tumbleweed,118
1607,1607,5721 Pecan Brook/Crystalbrook,005721 Pecan Brook & Crystalbrook,30.31198,-97.65062,,https://www.capmetro.org/stopdetail/index.php?stop=1607,0,,,0,SW,N,Pecan Brook,Crystalbrook,117
1608,1608,7008 Crystalbrook/Purple Sage,007008 Crystalbrook & Purple Sage,30.308,-97.652679,,https://www.capmetro.org/stopdetail/index.php?stop=1608,0,,,0,SW,F,Crystalbrook,Purple Sage,186
1614,1614,7109 Crystalbrook/Purple Sage,007109 Crystalbrook & Purple Sage,30.308573,-97.652374,,https://www.capmetro.org/stopdetail/index.php?stop=1614,0,,,0,NE,F,Crystalbrook,Purple Sage,14
1615,1615,5600 Pecan Brook/Tumbleweed,005600 Pecan Brook & Tumbleweed,30.313092,-97.652605,,https://www.capmetro.org/stopdetail/index.php?stop=1615,0,,,0,NE,N,Pecan Brook,Tumbleweed,301
1616,1616,5300 Pecan Brook/Uray,005300 Pecan Brook & Uray,30.314638,-97.655825,,https://www.capmetro.org/stopdetail/index.php?stop=1616,0,,,0,NW,F,Pecan Brook,Uray,299
1617,1617,5110 Pecan Brook/Chisos Pass,005110 Pecan Brook & Chisos Pass,30.31556,-97.65762,,https://www.capmetro.org/stopdetail/index.php?stop=1617,0,,,0,NE,N,Pecan Brook,Chisos Pass,317
1618,1618,4600 Pecan Brook/Manor,004600 Pecan Brook & Manor,30.318264,-97.660357,,https://www.capmetro.org/stopdetail/index.php?stop=1618,0,,,0,NE,M,Pecan Brook,Manor,299
1619,1619,7000 Manor/Susquehanna,007000 Manor & Susquehanna,30.313865,-97.664697,,https://www.capmetro.org/stopdetail/index.php?stop=1619,0,,,0,NW,M,Manor,Susquehanna,210
1621,1621,6650 Manor/Loyola,006650 Manor & Loyola,30.310003,-97.667482,,https://www.capmetro.org/stopdetail/index.php?stop=1621,0,,,0,SW,F,Manor,Loyola,234
1622,1622,6400 Manor/Northeast,006400 Manor & Northeast,30.3085,-97.671213,,https://www.capmetro.org/stopdetail/index.php?stop=1622,0,,,0,NW,F,Manor,Northeast,253
1624,1624,6118 Manor/Walnut Hills,006118 Manor & Walnut Hills,30.308098,-97.676444,,https://www.capmetro.org/stopdetail/index.php?stop=1624,0,,,0,NW,F,Manor,Walnut Hills,262
1625,1625,6102 Manor/Wheeless,006102 Manor & Wheeless,30.307941,-97.678194,,https://www.capmetro.org/stopdetail/index.php?stop=1625,0,,,0,NW,N,Manor,Wheeless,263
1626,1626,5900 Manor/Sweeney,005900 Manor & Sweeney,30.30659,-97.680101,,https://www.capmetro.org/stopdetail/index.php?stop=1626,0,,,0,NW,N,Manor,Sweeney,207
1627,1627,5700 Manor/Rogge,005700 Manor & Rogge,30.30471,-97.68131,,https://www.capmetro.org/stopdetail/index.php?stop=1627,0,,,0,NW,N,Manor,Rogge,215
1629,1629,Manor/Wellington,005400 Manor & Wellington,30.30115,-97.685058,,https://www.capmetro.org/stopdetail/index.php?stop=1629,0,,,0,NW,N,Manor,Wellington,222
1631,1631,5100 Manor/51st,005100 Manor & 51St,30.298362,-97.68702,,https://www.capmetro.org/stopdetail/index.php?stop=1631,0,,,0,NW,N,Manor,51St,206
1633,1633,4500 Manor/Lovell,004500 Manor & Lovell,30.29216,-97.689382,,https://www.capmetro.org/stopdetail/index.php?stop=1633,0,,,0,SW,F,Manor,Lovell,180
1634,1634,3722 Manor/Tilley,003724 Manor & Tilley,30.290265,-97.695112,,https://www.capmetro.org/stopdetail/index.php?stop=1634,0,,,0,SW,M,Manor,Tilley,274
1635,1635,3600 Manor/Pershing,003600 Manor & Pershing,30.28934,-97.698275,,https://www.capmetro.org/stopdetail/index.php?stop=1635,0,,,0,NE,N,Manor,Pershing,239
1636,1636,Manor/Anchor,003400 Manor & Anchor,30.287728,-97.701113,,https://www.capmetro.org/stopdetail/index.php?stop=1636,0,,,0,NE,N,Manor,Anchor,230
1638,1638,2948 Manor/Banton,002948 Manor & Banton,30.286111,-97.707942,,https://www.capmetro.org/stopdetail/index.php?stop=1638,0,,,0,NE,N,Manor,Banton,260
1639,1639,Manor/Randolph,002800 Manor & Randolph,30.285663,-97.710921,,https://www.capmetro.org/stopdetail/index.php?stop=1639,0,,,0,NE,N,Manor,Randolph,261
1640,1640,Manor/Walnut,002700 Manor & Walnut,30.285159,-97.714104,,https://www.capmetro.org/stopdetail/index.php?stop=1640,0,,,0,NE,N,Manor,Walnut,260
1642,1642,2314 Manor/Maple,002314 Manor & Maple,30.284672,-97.717292,,https://www.capmetro.org/stopdetail/index.php?stop=1642,0,,,0,NW,F,Manor,Maple,260
1643,1643,Dean Keeton/French,001400 Dean Keeton & French,30.284134,-97.720595,,https://www.capmetro.org/stopdetail/index.php?stop=1643,0,,,0,NE,N,Dean Keeton,French,273
1644,1644,Dean Keeton/Dancy NE Corner,001300 Dean Keeton & Dancy,30.285273,-97.722452,,https://www.capmetro.org/stopdetail/index.php?stop=1644,0,,,0,NE,N,Dean Keeton,Dancy,306
1655,1655,400 S 1st/Riverside,000400 1St & Riverside,30.259308,-97.749759,,https://www.capmetro.org/stopdetail/index.php?stop=1655,0,,,0,SW,M,1St,Riverside,206
1656,1656,500 S 1st/Barton Springs,000500 1St & Barton Springs,30.258081,-97.750396,,https://www.capmetro.org/stopdetail/index.php?stop=1656,0,,,0,SW,F,1St,Barton Springs,207
1657,1657,614 South 1st/Barton Springs,000614 1St & Barton Springs,30.256619,-97.751224,,https://www.capmetro.org/stopdetail/index.php?stop=1657,0,,,0,SW,M,1St,Barton Springs,208
1659,1659,1214 S 1st/Gibson,001214 1St & Gibson,30.251662,-97.754362,,https://www.capmetro.org/stopdetail/index.php?stop=1659,0,,,0,NW,N,1St,Gibson,196
1661,1661,1720 S 1st/Annie,001720 1St & Annie,30.247569,-97.755862,,https://www.capmetro.org/stopdetail/index.php?stop=1661,0,,,0,NW,N,1St,Annie,196
1662,1662,2112 S 1st/Live Oak,002112 1St & Live Oak,30.244645,-97.757707,,https://www.capmetro.org/stopdetail/index.php?stop=1662,0,,,0,NW,N,1St,Live Oak,208
1663,1663,2324 S 1st/Oltorf,002324 1St & Oltorf,30.242264,-97.759614,,https://www.capmetro.org/stopdetail/index.php?stop=1663,0,,,0,NW,N,1St,Oltorf,232
1664,1664,2522 S 1st/Herndon,002522 1St & Herndon,30.239755,-97.761235,,https://www.capmetro.org/stopdetail/index.php?stop=1664,0,,,0,NW,N,1St,Herndon,208
1665,1665,2904 S 1st/Sacramento,002904 1St & Sacramento,30.236209,-97.763482,,https://www.capmetro.org/stopdetail/index.php?stop=1665,0,,,0,NW,N,1St,Sacramento,205
1666,1666,3014 S 1st/Peacock,003014 1St & Peacock,30.234537,-97.764504,,https://www.capmetro.org/stopdetail/index.php?stop=1666,0,,,0,NW,N,1St,Peacock,210
1667,1667,3310 S 1st/Cardinal,003310 1St & Cardinal,30.232131,-97.766035,,https://www.capmetro.org/stopdetail/index.php?stop=1667,0,,,0,NW,N,1St,Cardinal,209
1668,1668,3508 S 1st/Alpine,003508 1St & Alpine,30.230904,-97.766781,,https://www.capmetro.org/stopdetail/index.php?stop=1668,0,,,0,NW,N,1St,Alpine,208
1669,1669,3808 S 1st/Post Road,003808 1St & Post Road,30.228459,-97.768348,,https://www.capmetro.org/stopdetail/index.php?stop=1669,0,,,0,SW,M,1St,Post Road,207
1671,1671,4104 S 1st/Ben White,004104 1St & Ben White,30.225333,-97.770328,,https://www.capmetro.org/stopdetail/index.php?stop=1671,0,,,0,SW,M,1St,Ben White,208
1672,1672,4220 S 1st/Clifford,004220 1St & Clifford,30.223353,-97.771567,,https://www.capmetro.org/stopdetail/index.php?stop=1672,0,,,0,SW,F,1St,Clifford,205
1673,1673,4326 S 1st/St Elmo,004326 1St & st Elmo,30.221255,-97.772893,,https://www.capmetro.org/stopdetail/index.php?stop=1673,0,,,0,NW,N,1St,st Elmo,208
1674,1674,4530 S 1st/Philco,004530 1St & Philco,30.218151,-97.774823,,https://www.capmetro.org/stopdetail/index.php?stop=1674,0,,,0,NW,N,1St,Philco,208
1676,1676,5000 S 1st/Emerald Wood,005000 1St & Emerald Wood,30.213437,-97.778077,,https://www.capmetro.org/stopdetail/index.php?stop=1676,0,,,0,NW,N,1St,Emerald Wood,219
1678,1678,5400 S 1st/Arbor Circle,005400 1St & Arbor Circle,30.210434,-97.780019,,https://www.capmetro.org/stopdetail/index.php?stop=1678,0,,,0,SW,F,1St,Arbor Circle,217
1681,1681,6106 S 1st/Blueberry,006106 1St & Blueberry,30.202421,-97.784596,,https://www.capmetro.org/stopdetail/index.php?stop=1681,0,,,0,NW,N,1St,Blueberry,208
1682,1682,6400 S 1st/Eberhart,006400 1St & Eberhart,30.200712,-97.785683,,https://www.capmetro.org/stopdetail/index.php?stop=1682,0,,,0,NW,N,1St,Eberhart,208
1683,1683,6502 S 1st/King Edward,006502 1St & King Edward,30.199208,-97.786609,,https://www.capmetro.org/stopdetail/index.php?stop=1683,0,,,0,NW,M,1St,King Edward,207
1685,1685,William Cannon/Cooper,000800 William Cannon & Cooper,30.198565,-97.790913,,https://www.capmetro.org/stopdetail/index.php?stop=1685,0,,,0,NE,N,William Cannon,Cooper,295
1686,1686,William Cannon/Emerald Forest,000900 William Cannon & Emerald Forest,30.199334,-97.793354,,https://www.capmetro.org/stopdetail/index.php?stop=1686,0,,,0,NE,N,William Cannon,Emerald Forest,280
1701,1701,4400 Red River/44th,004400 Red River & 44Th,30.303378,-97.72062,,https://www.capmetro.org/stopdetail/index.php?stop=1701,0,,,0,NW,N,Red River,44Th,206
1703,1703,4000 Red River/40th,004000 Red River & 40Th,30.298607,-97.722783,,https://www.capmetro.org/stopdetail/index.php?stop=1703,0,,,0,NW,N,Red River,40Th,191
1704,1704,Red River/38th,003800 Red River & 38Th,30.29576,-97.723443,,https://www.capmetro.org/stopdetail/index.php?stop=1704,0,,,0,NW,N,Red River,38Th,198
1706,1706,3100 Red River/32nd,003100 Red River & 32Nd,30.290572,-97.727389,,https://www.capmetro.org/stopdetail/index.php?stop=1706,0,,,0,SW,F,Red River,32Nd,181
1718,1718,604 Barton Springs/1st,000604 Barton Springs & 1St,30.258711,-97.750773,,https://www.capmetro.org/stopdetail/index.php?stop=1718,0,,,0,NW,M,Barton Springs,1St,291
1720,1720,710 Bouldin/Retama,000710 Bouldin & Retama,30.257211,-97.755057,,https://www.capmetro.org/stopdetail/index.php?stop=1720,0,,,0,NW,N,Bouldin,Retama,208
1721,1721,1006 Bouldin/Columbus,001006 Bouldin & Columbus,30.254698,-97.756428,,https://www.capmetro.org/stopdetail/index.php?stop=1721,0,,,0,NW,N,Bouldin,Columbus,196
1722,1722,1316 Bouldin/Elizabeth,001316 Bouldin & Elizabeth,30.252323,-97.757885,,https://www.capmetro.org/stopdetail/index.php?stop=1722,0,,,0,NW,N,Bouldin,Elizabeth,208
1723,1723,1514 Bouldin/Monroe,001514 Bouldin & Monroe,30.250809,-97.758737,,https://www.capmetro.org/stopdetail/index.php?stop=1723,0,,,0,NW,N,Bouldin,Monroe,200
1724,1724,Bouldin/Annie,001700 Bouldin & Annie,30.24878,-97.759825,,https://www.capmetro.org/stopdetail/index.php?stop=1724,0,,,0,NW,N,Bouldin,Annie,206
1725,1725,Annie/5th,000900 Annie & 5Th,30.249232,-97.761383,,https://www.capmetro.org/stopdetail/index.php?stop=1725,0,,,0,NE,N,Annie,5Th,287
1726,1726,1816 S 5th/Mary,001816 5Th & Mary,30.248451,-97.762069,,https://www.capmetro.org/stopdetail/index.php?stop=1726,0,,,0,NW,N,5Th,Mary,209
1730,1730,5th/Cumberland,002600 5Th & Cumberland,30.239991,-97.766028,,https://www.capmetro.org/stopdetail/index.php?stop=1730,0,,,0,NW,N,5Th,Cumberland,206
1731,1731,1010 Cumberland/5th,001010 Cumberland & 5Th,30.240685,-97.767903,,https://www.capmetro.org/stopdetail/index.php?stop=1731,0,,,0,NW,M,Cumberland,5Th,295
1732,1732,2714 Raywood/Locke,002714 Raywood & Locke,30.240225,-97.769008,,https://www.capmetro.org/stopdetail/index.php?stop=1732,0,,,0,NW,N,Raywood,Locke,205
1733,1733,2866 Raywood/Weathers,002866 Raywood & Weathers,30.238767,-97.769729,,https://www.capmetro.org/stopdetail/index.php?stop=1733,0,,,0,NW,N,Raywood,Weathers,202
1734,1734,1003 Barton Skyway/Garden Villa,001003 Barton Skyway & Garden Villa,30.235922,-97.769523,,https://www.capmetro.org/stopdetail/index.php?stop=1734,0,,,0,SW,N,Barton Skyway,Garden Villa,122
1735,1735,3400 Garden Villa/Cardinal,003400 Garden Villa & Cardinal,30.234267,-97.771044,,https://www.capmetro.org/stopdetail/index.php?stop=1735,0,,,0,SW,F,Garden Villa,Cardinal,211
1736,1736,Garden Villa/South Center NW Corner,003600 Garden Villa & South Center,30.231869,-97.772554,,https://www.capmetro.org/stopdetail/index.php?stop=1736,0,,,0,NW,N,Garden Villa,South Center,208
1737,1737,Garden Villa/Banister,003800 Garden Villa & Banister,30.229371,-97.774161,,https://www.capmetro.org/stopdetail/index.php?stop=1737,0,,,0,NW,N,Garden Villa,Banister,208
1741,1741,4402 Banister/Casey,004402 Banister & Casey,30.225327,-97.781084,,https://www.capmetro.org/stopdetail/index.php?stop=1741,0,,,0,SW,F,Banister,Casey,209
1742,1742,Redd/Gillis,001300 Redd & Gillis,30.224112,-97.783447,,https://www.capmetro.org/stopdetail/index.php?stop=1742,0,,,0,NE,N,Redd,Gillis,298
1743,1743,Redd/Clawson,001600 Redd & Clawson,30.225828,-97.78604,,https://www.capmetro.org/stopdetail/index.php?stop=1743,0,,,0,NE,N,Redd,Clawson,328
1744,1744,1918 Redd/Menchaca,001918 Redd & Menchaca,30.228227,-97.789189,,https://www.capmetro.org/stopdetail/index.php?stop=1744,0,,,0,NE,N,Redd,Menchaca,299
1745,1745,Redd/Cactus,002000 Redd & Cactus,30.22897,-97.79075,,https://www.capmetro.org/stopdetail/index.php?stop=1745,0,,,0,NE,N,Redd,Cactus,299
1746,1746,2222 Western Trails/Pack Saddle,002222 Western Trails & Pack Saddle Pass,30.230411,-97.793637,,https://www.capmetro.org/stopdetail/index.php?stop=1746,0,,,0,NW,M,Western Trails,Pack Saddle Pass,298
1747,1747,2422 Western Trails/Roundup,002422 Western Trails & Roundup,30.229929,-97.796179,,https://www.capmetro.org/stopdetail/index.php?stop=1747,0,,,0,NE,N,Western Trails,Roundup,245
1748,1748,2554 Western Trails/Tejas Trail,002554 Western Trails & Tejas Trail,30.230226,-97.79767,,https://www.capmetro.org/stopdetail/index.php?stop=1748,0,,,0,NW,M,Western Trails,Tejas Trail,285
1750,1750,US 290/Mopac (Walmart),005001 US 290 & Mopac,30.233365,-97.82142,,https://www.capmetro.org/stopdetail/index.php?stop=1750,0,,,0,SE,M,US 290,Mopac,118
1754,1754,Western Trails/Roundup,002500 Western Trails & Roundup,30.229704,-97.796366,,https://www.capmetro.org/stopdetail/index.php?stop=1754,0,,,0,SW,N,Western Trails,Roundup,78
1756,1756,2001 Redd/Menchaca,002001 Redd & Menchaca,30.228309,-97.789635,,https://www.capmetro.org/stopdetail/index.php?stop=1756,0,,,0,SW,N,Redd,Menchaca,119
1757,1757,Redd/Russell,001800 Redd & Russell,30.227114,-97.787154,,https://www.capmetro.org/stopdetail/index.php?stop=1757,0,,,0,SW,N,Redd,Russell,119
1759,1759,1301 Redd/Gillis,001301 Redd & Gillis,30.223675,-97.782793,,https://www.capmetro.org/stopdetail/index.php?stop=1759,0,,,0,SE,M,Redd,Gillis,118
1760,1760,4309 Banister/Casey,004309 Banister & Casey,30.225706,-97.780674,,https://www.capmetro.org/stopdetail/index.php?stop=1760,0,,,0,NE,F,Banister,Casey,29
1761,1761,Banister/Ben White SE Corner,004200 Banister & Ben White,30.22729,-97.779633,,https://www.capmetro.org/stopdetail/index.php?stop=1761,0,,,0,SE,N,Banister,Ben White,27
1762,1762,Banister/Summer Oaks,004000 Banister & Summer Oaks,30.229708,-97.777993,,https://www.capmetro.org/stopdetail/index.php?stop=1762,0,,,0,NE,M,Banister,Summer Oaks,29
1763,1763,3803 Garden Villa/Banister,003803 Garden Villa & Banister,30.230185,-97.773487,,https://www.capmetro.org/stopdetail/index.php?stop=1763,0,,,0,NE,M,Garden Villa,Banister,28
1764,1764,Garden Villa/South Center,003700 Garden Villa & South Center,30.231689,-97.772529,,https://www.capmetro.org/stopdetail/index.php?stop=1764,0,,,0,SE,N,Garden Villa,South Center,28
1766,1766,3401 Garden Villa/Cardinal,003401 Garden Villa & Cardinal,30.23427,-97.77089,,https://www.capmetro.org/stopdetail/index.php?stop=1766,0,,,0,SE,N,Garden Villa,Cardinal,31
1767,1767,1008 Barton Skyway/Locke,001008 Barton Skyway & Locke,30.236267,-97.769888,,https://www.capmetro.org/stopdetail/index.php?stop=1767,0,,,0,NE,N,Barton Skyway,Locke,302
1768,1768,2901 Raywood/Weathers,002901 Raywood & Weathers,30.238523,-97.769749,,https://www.capmetro.org/stopdetail/index.php?stop=1768,0,,,0,SE,N,Raywood,Weathers,26
1769,1769,2801 Raywood/Locke,002801 Raywood & Locke,30.239921,-97.769036,,https://www.capmetro.org/stopdetail/index.php?stop=1769,0,,,0,SE,N,Raywood,Locke,24
1770,1770,Cumberland/S. 5th,001000 Cumberland & 5Th,30.239818,-97.766179,,https://www.capmetro.org/stopdetail/index.php?stop=1770,0,,,0,SW,N,Cumberland,5Th,115
1772,1772,S. 5th/Live Oak,002100 5Th & Live Oak,30.2461,-97.763411,,https://www.capmetro.org/stopdetail/index.php?stop=1772,0,,,0,SE,N,5Th,Live Oak,29
1773,1773,1901 S 5th/Mary,001901 5Th & Mary,30.248199,-97.762089,,https://www.capmetro.org/stopdetail/index.php?stop=1773,0,,,0,SE,N,5Th,Mary,29
1774,1774,Annie/Bouldin,000800 Annie & Bouldin,30.248678,-97.759937,,https://www.capmetro.org/stopdetail/index.php?stop=1774,0,,,0,SE,F,Annie,Bouldin,106
1775,1775,1601 Bouldin/Monroe,001601 Bouldin & Monroe,30.250582,-97.758707,,https://www.capmetro.org/stopdetail/index.php?stop=1775,0,,,0,SE,N,Bouldin,Monroe,23
1776,1776,1401 Bouldin/Elizabeth,001401 Bouldin & Elizabeth,30.252104,-97.757885,,https://www.capmetro.org/stopdetail/index.php?stop=1776,0,,,0,SE,N,Bouldin,Elizabeth,29
1778,1778,1007 Bouldin/Columbus,001007 Bouldin & Columbus,30.254593,-97.756351,,https://www.capmetro.org/stopdetail/index.php?stop=1778,0,,,0,SE,N,Bouldin,Columbus,16
1779,1779,703 Bouldin/Post Oak,000703 Bouldin & Post Oak,30.257521,-97.754706,,https://www.capmetro.org/stopdetail/index.php?stop=1779,0,,,0,SE,N,Bouldin,Post Oak,28
1780,1780,501 Bouldin/Barton Springs,000501 Bouldin & Barton Springs,30.259371,-97.753515,,https://www.capmetro.org/stopdetail/index.php?stop=1780,0,,,0,SE,N,Bouldin,Barton Springs,28
1781,1781,215 Cesar Chavez/Lavaca,000215 Cesar Chavez & Lavaca,30.263819,-97.746366,,https://www.capmetro.org/stopdetail/index.php?stop=1781,0,,,0,SE,M,Cesar Chavez,Lavaca,107
1784,1784,3805 Red River/38th Half,003805 Red River & 38Th Half,30.296366,-97.723097,,https://www.capmetro.org/stopdetail/index.php?stop=1784,0,,,0,SE,N,Red River,38Th Half,11
1785,1785,3923 Red River/40th,003923 Red River & 40Th,30.298741,-97.722544,,https://www.capmetro.org/stopdetail/index.php?stop=1785,0,,,0,SE,N,Red River,40Th,11
1787,1787,4309 Red River/44th,004309 Red River & 44Th,30.303319,-97.720483,,https://www.capmetro.org/stopdetail/index.php?stop=1787,0,,,0,SE,N,Red River,44Th,26
1794,1794,Airport/52nd,005100 Airport & 52Nd,30.312952,-97.715184,,https://www.capmetro.org/stopdetail/index.php?stop=1794,0,,,0,SE,N,Airport,52Nd,4
1795,1795,5315 Airport/53rd Half,005315 Airport & 53Rd Half,30.314806,-97.714617,,https://www.capmetro.org/stopdetail/index.php?stop=1795,0,,,0,SE,N,Airport,53Rd Half,20
1796,1796,5617 Airport/Koenig,005617 Airport & Koenig,30.31844,-97.712869,,https://www.capmetro.org/stopdetail/index.php?stop=1796,0,,,0,SE,N,Airport,Koenig,23
